client_id,age,job,marital,education,credit_default,mortgage
34664,34664,27,admin_,married,high_school,True,True
34665,34665,36,management,married,university_degree,True,True
34666,34666,37,technician,single,professional_course,True,True
34667,34667,32,technician,single,professional_course,True,True
34668,34668,24,entrepreneur,single,university_degree,True,True
34669,34669,29,services,single,high_school,True,True
34670,34670,27,admin_,single,university_degree,True,True
34671,34671,28,blue-collar,married,basic_6y,False,True
34672,34672,30,blue-collar,married,basic_6y,True,True
34673,34673,34,unemployed,married,basic_9y,True,True
34674,34674,42,blue-collar,married,basic_4y,True,True
34675,34675,40,admin_,divorced,basic_9y,True,True
34676,34676,26,admin_,single,university_degree,True,True
34677,34677,42,services,married,high_school,True,True
34678,34678,29,blue-collar,married,basic_6y,True,True
34679,34679,28,services,single,high_school,True,True
34680,34680,30,blue-collar,single,basic_9y,True,True
34681,34681,35,entrepreneur,married,professional_course,True,True
34682,34682,33,blue-collar,single,basic_9y,False,True
34683,34683,28,blue-collar,married,basic_9y,False,True
34684,34684,32,admin_,married,university_degree,True,True
34685,34685,33,services,single,high_school,True,True
34686,34686,40,technician,single,professional_course,False,True
34687,34687,30,admin_,single,high_school,True,True
34688,34688,26,technician,single,professional_course,True,True
34689,34689,22,technician,single,professional_course,True,True
34690,34690,46,blue-collar,married,basic_9y,True,True
34691,34691,49,entrepreneur,married,university_degree,False,True
34692,34692,52,admin_,married,university_degree,False,True
34693,34693,41,admin_,divorced,high_school,False,True
34694,34694,31,entrepreneur,married,university_degree,True,True
34695,34695,26,technician,single,professional_course,True,True
34696,34696,35,blue-collar,married,basic_6y,False,True
34697,34697,31,blue-collar,married,basic_9y,True,True
34698,34698,52,blue-collar,unknown,basic_4y,True,False
34699,34699,44,entrepreneur,married,university_degree,True,True
34700,34700,36,blue-collar,married,basic_9y,True,True
34701,34701,34,blue-collar,married,basic_6y,True,True
34702,34702,38,blue-collar,married,basic_4y,True,True
34703,34703,42,technician,married,professional_course,True,True
34704,34704,51,technician,married,professional_course,True,False
34705,34705,27,admin_,married,professional_course,True,True
34706,34706,31,blue-collar,single,basic_9y,True,True
34708,34708,42,technician,married,professional_course,True,True
34709,34709,32,services,single,university_degree,True,True
34710,34710,31,management,single,university_degree,True,True
34711,34711,45,self-employed,married,university_degree,True,True
34712,34712,39,admin_,married,high_school,True,True
34713,34713,32,self-employed,married,basic_9y,True,True
34714,34714,31,blue-collar,single,professional_course,True,True
34715,34715,37,technician,married,high_school,False,True
34716,34716,28,blue-collar,single,basic_9y,True,True
34717,34717,29,admin_,divorced,university_degree,True,True
34718,34718,29,admin_,single,high_school,True,True
34719,34719,31,blue-collar,married,professional_course,True,True
34720,34720,26,blue-collar,married,professional_course,True,True
34721,34721,25,student,single,high_school,True,True
34722,34722,31,blue-collar,married,basic_9y,True,True
34723,34723,34,services,married,high_school,True,True
34724,34724,30,admin_,married,university_degree,True,True
34725,34725,33,blue-collar,married,basic_6y,True,True
34726,34726,34,blue-collar,single,basic_4y,False,True
34727,34727,27,blue-collar,married,basic_9y,True,True
34728,34728,31,admin_,single,university_degree,True,True
34729,34729,32,blue-collar,married,basic_9y,True,True
34730,34730,54,blue-collar,married,basic_9y,True,True
34731,34731,31,blue-collar,married,basic_4y,True,True
34732,34732,52,technician,married,basic_6y,False,True
34733,34733,31,blue-collar,married,basic_9y,True,True
34734,34734,35,admin_,divorced,high_school,True,True
34735,34735,31,admin_,single,high_school,True,True
34736,34736,26,admin_,single,university_degree,True,True
34737,34737,28,blue-collar,single,basic_9y,False,True
34738,34738,29,technician,single,high_school,False,True
34739,34739,28,services,single,professional_course,True,True
34740,34740,23,technician,single,high_school,True,True
34741,34741,30,admin_,single,university_degree,True,True
34742,34742,47,blue-collar,divorced,basic_9y,True,True
34743,34743,29,admin_,single,basic_9y,False,True
34744,34744,37,blue-collar,divorced,basic_9y,True,True
34745,34745,39,management,married,basic_4y,False,True
34746,34746,45,entrepreneur,divorced,university_degree,True,True
34747,34747,33,admin_,married,high_school,True,True
34748,34748,29,blue-collar,married,basic_6y,True,True
34749,34749,30,admin_,single,university_degree,True,True
34750,34750,24,admin_,married,high_school,True,True
34751,34751,39,admin_,single,high_school,True,True
34752,34752,48,services,single,basic_4y,False,True
34753,34753,37,technician,single,university_degree,True,True
34754,34754,32,blue-collar,single,high_school,True,True
34755,34755,43,blue-collar,married,basic_4y,True,True
34756,34756,29,blue-collar,single,basic_4y,False,True
34758,34758,23,technician,single,high_school,True,True
34759,34759,60,retired,married,high_school,True,True
34760,34760,36,entrepreneur,single,basic_9y,False,True
34761,34761,26,blue-collar,single,basic_9y,False,True
34762,34762,30,services,single,high_school,True,True
34763,34763,31,blue-collar,married,basic_6y,False,True
34764,34764,30,technician,married,basic_9y,True,True
34765,34765,38,technician,single,professional_course,True,True
34766,34766,29,admin_,divorced,university_degree,True,True
34767,34767,38,blue-collar,married,basic_6y,True,True
34768,34768,38,entrepreneur,married,university_degree,True,True
34769,34769,46,blue-collar,married,basic_4y,True,True
34770,34770,43,blue-collar,married,basic_4y,True,True
34771,34771,40,management,married,university_degree,False,True
34772,34772,29,blue-collar,married,basic_9y,True,True
34773,34773,31,technician,married,university_degree,True,True
34774,34774,39,blue-collar,divorced,basic_9y,True,True
34775,34775,36,blue-collar,married,basic_9y,True,True
34776,34776,26,technician,single,professional_course,True,True
34777,34777,27,self-employed,single,university_degree,True,True
34778,34778,25,admin_,single,high_school,True,True
34779,34779,29,technician,single,high_school,True,True
34780,34780,33,blue-collar,married,basic_9y,False,True
34781,34781,27,blue-collar,married,high_school,True,True
34782,34782,44,technician,married,professional_course,True,True
34783,34783,32,blue-collar,married,basic_4y,True,True
34784,34784,33,technician,married,high_school,True,True
34785,34785,34,blue-collar,married,high_school,True,True
34786,34786,24,management,married,university_degree,True,True
34787,34787,33,blue-collar,married,basic_9y,True,True
34788,34788,48,services,single,basic_4y,False,True
34789,34789,28,admin_,married,high_school,True,True
34790,34790,36,unemployed,married,basic_9y,False,True
34791,34791,43,blue-collar,married,basic_4y,True,True
34792,34792,33,blue-collar,single,high_school,True,True
34793,34793,31,services,single,high_school,False,True
34794,34794,27,admin_,single,basic_9y,True,True
34795,34795,36,blue-collar,married,basic_6y,True,True
34796,34796,29,services,married,high_school,True,True
34797,34797,28,blue-collar,married,basic_9y,True,True
34798,34798,35,services,married,high_school,True,True
34799,34799,25,entrepreneur,single,university_degree,True,True
34800,34800,20,blue-collar,single,high_school,True,True
34801,34801,24,services,married,high_school,True,True
34802,34802,55,admin_,divorced,university_degree,False,True
34804,34804,23,admin_,single,high_school,True,True
34805,34805,33,technician,single,basic_9y,True,True
34806,34806,25,blue-collar,single,high_school,False,True
34807,34807,24,services,married,high_school,True,True
34808,34808,21,student,single,high_school,False,True
34809,34809,32,admin_,married,university_degree,True,True
34810,34810,34,admin_,single,university_degree,True,True
34811,34811,30,services,married,high_school,True,True
34812,34812,32,admin_,single,high_school,True,True
34813,34813,33,blue-collar,single,basic_6y,False,True
34814,34814,40,blue-collar,married,basic_9y,True,True
34815,34815,29,admin_,single,high_school,True,True
34816,34816,34,services,single,high_school,True,True
34817,34817,30,blue-collar,single,basic_9y,True,True
34818,34818,35,services,single,high_school,True,True
34819,34819,58,entrepreneur,divorced,professional_course,True,True
34820,34820,38,blue-collar,married,basic_4y,False,True
34821,34821,34,technician,single,professional_course,True,True
34822,34822,35,admin_,married,university_degree,True,True
34823,34823,33,admin_,single,basic_6y,False,True
34824,34824,22,student,single,high_school,True,True
34825,34825,57,retired,married,basic_6y,True,True
34826,34826,59,management,married,basic_4y,False,False
34827,34827,28,student,single,university_degree,True,True
34828,34828,25,management,married,university_degree,True,True
34830,34830,30,blue-collar,married,professional_course,True,True
34831,34831,30,management,single,basic_9y,True,True
34832,34832,30,admin_,single,high_school,True,True
34834,34834,31,admin_,single,university_degree,True,True
34836,34836,32,services,divorced,high_school,False,True
34837,34837,55,blue-collar,married,professional_course,True,True
34838,34838,35,blue-collar,single,basic_9y,True,True
34839,34839,26,blue-collar,single,high_school,True,True
34840,34840,32,technician,single,professional_course,True,True
34841,34841,21,services,single,high_school,True,True
34842,34842,34,blue-collar,married,professional_course,True,True
34843,34843,34,technician,divorced,professional_course,True,True
34844,34844,24,services,single,high_school,True,True
34845,34845,34,admin_,single,university_degree,True,True
34846,34846,37,admin_,single,high_school,True,True
34848,34848,24,blue-collar,married,basic_9y,True,False
34849,34849,28,services,single,high_school,True,True
34850,34850,32,blue-collar,married,basic_4y,True,True
34851,34851,44,admin_,married,high_school,True,True
34852,34852,28,admin_,single,university_degree,True,True
34853,34853,36,admin_,single,high_school,True,True
34854,34854,29,admin_,single,high_school,True,True
34855,34855,29,technician,single,university_degree,True,True
34856,34856,42,entrepreneur,married,high_school,True,True
34857,34857,31,technician,single,university_degree,True,True
34858,34858,24,blue-collar,married,basic_9y,True,False
34859,34859,32,management,single,professional_course,True,True
34860,34860,29,blue-collar,divorced,basic_4y,True,True
34861,34861,27,admin_,married,university_degree,True,True
34862,34862,29,blue-collar,married,basic_9y,True,True
34863,34863,28,blue-collar,married,basic_9y,True,True
34864,34864,28,blue-collar,married,basic_9y,True,True
34865,34865,31,admin_,single,high_school,True,True
34866,34866,35,technician,married,professional_course,True,True
34867,34867,34,self-employed,single,professional_course,True,True
34868,34868,28,blue-collar,single,basic_6y,True,True
34869,34869,23,admin_,single,high_school,True,True
34870,34870,26,technician,single,basic_9y,True,True
34872,34872,34,admin_,married,university_degree,True,True
34873,34873,41,management,married,university_degree,True,True
34874,34874,33,blue-collar,married,basic_6y,False,True
34875,34875,40,admin_,divorced,high_school,True,True
34876,34876,54,retired,divorced,university_degree,True,True
34877,34877,45,entrepreneur,married,basic_9y,True,True
34878,34878,32,admin_,single,high_school,True,True
34879,34879,39,entrepreneur,single,university_degree,True,True
34881,34881,51,technician,married,basic_9y,True,True
34882,34882,29,admin_,married,basic_6y,True,True
34883,34883,32,technician,single,professional_course,True,True
34884,34884,39,entrepreneur,single,university_degree,True,True
